area_name,area_code,date,new_cases,total_cases
Kensington and Chelsea,E09000020,18/07/2020,0,569
Kensington and Chelsea,E09000020,19/07/2020,1,570
Kensington and Chelsea,E09000020,20/07/2020,2,572
Kensington and Chelsea,E09000020,21/07/2020,3,575
Kensington and Chelsea,E09000020,22/07/2020,2,577
Kensington and Chelsea,E09000020,23/07/2020,0,577
Kensington and Chelsea,E09000020,24/07/2020,4,581
Kensington and Chelsea,E09000020,25/07/2020,1,582
Kensington and Chelsea,E09000020,26/07/2020,1,583
Kensington and Chelsea,E09000020,27/07/2020,1,584
Kensington and Chelsea,E09000020,28/07/2020,3,587
Kensington and Chelsea,E09000020,29/07/2020,2,589
Kensington and Chelsea,E09000020,30/07/2020,0,589
Kensington and Chelsea,E09000020,31/07/2020,3,592
Kensington and Chelsea,E09000020,01/08/2020,1,593
Kensington and Chelsea,E09000020,02/08/2020,1,594
Kensington and Chelsea,E09000020,03/08/2020,1,595
Kensington and Chelsea,E09000020,04/08/2020,2,597
Kensington and Chelsea,E09000020,05/08/2020,1,598
Kensington and Chelsea,E09000020,06/08/2020,2,600
Kensington and Chelsea,E09000020,07/08/2020,0,600
Kensington and Chelsea,E09000020,08/08/2020,3,603
Kensington and Chelsea,E09000020,09/08/2020,4,607
Kensington and Chelsea,E09000020,10/08/2020,4,611
Kensington and Chelsea,E09000020,11/08/2020,3,614
Kensington and Chelsea,E09000020,12/08/2020,5,619
Kensington and Chelsea,E09000020,13/08/2020,5,624
Kensington and Chelsea,E09000020,14/08/2020,1,625
Kensington and Chelsea,E09000020,15/08/2020,1,626
Kensington and Chelsea,E09000020,16/08/2020,2,628
Kensington and Chelsea,E09000020,17/08/2020,4,632
Kensington and Chelsea,E09000020,18/08/2020,2,634
Kensington and Chelsea,E09000020,19/08/2020,4,638
Kensington and Chelsea,E09000020,20/08/2020,7,645
Kensington and Chelsea,E09000020,21/08/2020,3,648
Kensington and Chelsea,E09000020,22/08/2020,2,650
Kensington and Chelsea,E09000020,23/08/2020,3,653
Kensington and Chelsea,E09000020,24/08/2020,12,665
Kensington and Chelsea,E09000020,25/08/2020,6,671
Kensington and Chelsea,E09000020,26/08/2020,5,676
Kensington and Chelsea,E09000020,27/08/2020,8,684
Kensington and Chelsea,E09000020,28/08/2020,6,690
Kensington and Chelsea,E09000020,29/08/2020,2,692
Kensington and Chelsea,E09000020,30/08/2020,7,699
Kensington and Chelsea,E09000020,31/08/2020,5,704
Kensington and Chelsea,E09000020,01/09/2020,8,712
Kensington and Chelsea,E09000020,02/09/2020,12,724
Kensington and Chelsea,E09000020,03/09/2020,9,733
Kensington and Chelsea,E09000020,04/09/2020,7,740
Kensington and Chelsea,E09000020,05/09/2020,4,744
Kensington and Chelsea,E09000020,06/09/2020,7,751
Kensington and Chelsea,E09000020,07/09/2020,8,759
Kensington and Chelsea,E09000020,08/09/2020,3,762
Kensington and Chelsea,E09000020,09/09/2020,10,772
Kensington and Chelsea,E09000020,10/09/2020,9,781
Kensington and Chelsea,E09000020,11/09/2020,10,791
Kensington and Chelsea,E09000020,12/09/2020,2,793
Kensington and Chelsea,E09000020,13/09/2020,0,793
Kensington and Chelsea,E09000020,14/09/2020,5,798
Kensington and Chelsea,E09000020,15/09/2020,10,808
Kensington and Chelsea,E09000020,16/09/2020,5,813
Kensington and Chelsea,E09000020,17/09/2020,4,817
Kensington and Chelsea,E09000020,18/09/2020,6,823
Kensington and Chelsea,E09000020,19/09/2020,2,825
Kensington and Chelsea,E09000020,20/09/2020,6,831
Kensington and Chelsea,E09000020,21/09/2020,6,837
Kensington and Chelsea,E09000020,22/09/2020,5,842
Kensington and Chelsea,E09000020,23/09/2020,12,854
Kensington and Chelsea,E09000020,24/09/2020,7,861
Kensington and Chelsea,E09000020,25/09/2020,4,865
Kensington and Chelsea,E09000020,26/09/2020,6,871
Kensington and Chelsea,E09000020,27/09/2020,5,876
Kensington and Chelsea,E09000020,28/09/2020,14,890
Kensington and Chelsea,E09000020,29/09/2020,17,907
Kensington and Chelsea,E09000020,30/09/2020,17,924
Kensington and Chelsea,E09000020,01/10/2020,16,940
Kensington and Chelsea,E09000020,02/10/2020,30,970
Kensington and Chelsea,E09000020,03/10/2020,21,991
Kensington and Chelsea,E09000020,04/10/2020,14,1005
Kensington and Chelsea,E09000020,05/10/2020,24,1029
Kensington and Chelsea,E09000020,06/10/2020,25,1054
Kensington and Chelsea,E09000020,07/10/2020,30,1084
Kensington and Chelsea,E09000020,08/10/2020,29,1113
Kensington and Chelsea,E09000020,09/10/2020,24,1137
Kensington and Chelsea,E09000020,10/10/2020,7,1144
Kensington and Chelsea,E09000020,11/10/2020,8,1152
Kensington and Chelsea,E09000020,12/10/2020,37,1189
Kensington and Chelsea,E09000020,13/10/2020,31,1220
Kensington and Chelsea,E09000020,14/10/2020,32,1252
Kensington and Chelsea,E09000020,15/10/2020,45,1297
Kensington and Chelsea,E09000020,16/10/2020,29,1326
Kensington and Chelsea,E09000020,17/10/2020,25,1351
Kensington and Chelsea,E09000020,18/10/2020,20,1371
Kensington and Chelsea,E09000020,19/10/2020,45,1416
Kensington and Chelsea,E09000020,20/10/2020,56,1472
Kensington and Chelsea,E09000020,21/10/2020,45,1517
Kensington and Chelsea,E09000020,22/10/2020,38,1555
Kensington and Chelsea,E09000020,23/10/2020,33,1588
Kensington and Chelsea,E09000020,24/10/2020,23,1611
Kensington and Chelsea,E09000020,25/10/2020,20,1631
Kensington and Chelsea,E09000020,26/10/2020,32,1663
Kensington and Chelsea,E09000020,27/10/2020,27,1690
Kensington and Chelsea,E09000020,28/10/2020,37,1727
Kensington and Chelsea,E09000020,29/10/2020,38,1765
Kensington and Chelsea,E09000020,30/10/2020,26,1791
Kensington and Chelsea,E09000020,31/10/2020,18,1809
Kensington and Chelsea,E09000020,01/11/2020,17,1826
Kensington and Chelsea,E09000020,02/11/2020,36,1862
Kensington and Chelsea,E09000020,03/11/2020,27,1889
Kensington and Chelsea,E09000020,04/11/2020,21,1910
Kensington and Chelsea,E09000020,05/11/2020,21,1931
Kensington and Chelsea,E09000020,06/11/2020,25,1956
Kensington and Chelsea,E09000020,07/11/2020,20,1976
Kensington and Chelsea,E09000020,08/11/2020,31,2007
Kensington and Chelsea,E09000020,09/11/2020,42,2049
Kensington and Chelsea,E09000020,10/11/2020,27,2076
Kensington and Chelsea,E09000020,11/11/2020,48,2124
Kensington and Chelsea,E09000020,12/11/2020,41,2165
Kensington and Chelsea,E09000020,13/11/2020,23,2188
Kensington and Chelsea,E09000020,14/11/2020,27,2215
Kensington and Chelsea,E09000020,15/11/2020,24,2239
Kensington and Chelsea,E09000020,16/11/2020,38,2277
Kensington and Chelsea,E09000020,17/11/2020,39,2316
Kensington and Chelsea,E09000020,18/11/2020,25,2341
Kensington and Chelsea,E09000020,19/11/2020,28,2369
Kensington and Chelsea,E09000020,20/11/2020,35,2404
Kensington and Chelsea,E09000020,21/11/2020,15,2419
Kensington and Chelsea,E09000020,22/11/2020,22,2441
Kensington and Chelsea,E09000020,23/11/2020,27,2468
Kensington and Chelsea,E09000020,24/11/2020,31,2499
Kensington and Chelsea,E09000020,25/11/2020,25,2524
Kensington and Chelsea,E09000020,26/11/2020,26,2550
Kensington and Chelsea,E09000020,27/11/2020,16,2566
Kensington and Chelsea,E09000020,28/11/2020,19,2585
Kensington and Chelsea,E09000020,29/11/2020,17,2602
Kensington and Chelsea,E09000020,30/11/2020,43,2645
Kensington and Chelsea,E09000020,01/12/2020,16,2661
Kensington and Chelsea,E09000020,02/12/2020,26,2687
Kensington and Chelsea,E09000020,03/12/2020,25,2712
Kensington and Chelsea,E09000020,04/12/2020,31,2743
Kensington and Chelsea,E09000020,05/12/2020,24,2767
Kensington and Chelsea,E09000020,06/12/2020,28,2795
Kensington and Chelsea,E09000020,07/12/2020,34,2829
Kensington and Chelsea,E09000020,08/12/2020,44,2873
Kensington and Chelsea,E09000020,09/12/2020,33,2906
Kensington and Chelsea,E09000020,10/12/2020,35,2941
Kensington and Chelsea,E09000020,11/12/2020,61,3002
Kensington and Chelsea,E09000020,12/12/2020,48,3050
Kensington and Chelsea,E09000020,13/12/2020,53,3103
Kensington and Chelsea,E09000020,14/12/2020,104,3207
Kensington and Chelsea,E09000020,15/12/2020,91,3298
Kensington and Chelsea,E09000020,16/12/2020,101,3399
Kensington and Chelsea,E09000020,17/12/2020,103,3502
Kensington and Chelsea,E09000020,18/12/2020,129,3631
Kensington and Chelsea,E09000020,19/12/2020,82,3713
Kensington and Chelsea,E09000020,20/12/2020,83,3796
Kensington and Chelsea,E09000020,21/12/2020,169,3965
Kensington and Chelsea,E09000020,22/12/2020,155,4120
Kensington and Chelsea,E09000020,23/12/2020,139,4259
Kensington and Chelsea,E09000020,24/12/2020,103,4362
Kensington and Chelsea,E09000020,25/12/2020,32,4394
Kensington and Chelsea,E09000020,26/12/2020,119,4513
Kensington and Chelsea,E09000020,27/12/2020,137,4650
Kensington and Chelsea,E09000020,28/12/2020,150,4800
Kensington and Chelsea,E09000020,29/12/2020,202,5002
Kensington and Chelsea,E09000020,30/12/2020,174,5176
Kensington and Chelsea,E09000020,31/12/2020,142,5318
Kensington and Chelsea,E09000020,01/01/2021,69,5387
Kensington and Chelsea,E09000020,02/01/2021,137,5524
Kensington and Chelsea,E09000020,03/01/2021,139,5663
Kensington and Chelsea,E09000020,04/01/2021,183,5846
Kensington and Chelsea,E09000020,05/01/2021,142,5988
Kensington and Chelsea,E09000020,06/01/2021,196,6184
Kensington and Chelsea,E09000020,07/01/2021,176,6360
Kensington and Chelsea,E09000020,08/01/2021,141,6501
Kensington and Chelsea,E09000020,09/01/2021,102,6603
Kensington and Chelsea,E09000020,10/01/2021,94,6697
Kensington and Chelsea,E09000020,11/01/2021,148,6845
Kensington and Chelsea,E09000020,12/01/2021,120,6965
Kensington and Chelsea,E09000020,13/01/2021,99,7064
Kensington and Chelsea,E09000020,14/01/2021,90,7154
Kensington and Chelsea,E09000020,15/01/2021,89,7243
Kensington and Chelsea,E09000020,16/01/2021,74,7317
Kensington and Chelsea,E09000020,17/01/2021,61,7378
Kensington and Chelsea,E09000020,18/01/2021,106,7484
Kensington and Chelsea,E09000020,19/01/2021,60,7544
Kensington and Chelsea,E09000020,20/01/2021,62,7606
Kensington and Chelsea,E09000020,21/01/2021,62,7668
Kensington and Chelsea,E09000020,22/01/2021,63,7731
Kensington and Chelsea,E09000020,23/01/2021,48,7779
Kensington and Chelsea,E09000020,24/01/2021,36,7815
Kensington and Chelsea,E09000020,25/01/2021,58,7873
Kensington and Chelsea,E09000020,26/01/2021,43,7916
Kensington and Chelsea,E09000020,27/01/2021,52,7968
Kensington and Chelsea,E09000020,28/01/2021,47,8015
Kensington and Chelsea,E09000020,29/01/2021,49,8064
Kensington and Chelsea,E09000020,30/01/2021,30,8094
Kensington and Chelsea,E09000020,31/01/2021,25,8119
Kensington and Chelsea,E09000020,01/02/2021,40,8159
Kensington and Chelsea,E09000020,02/02/2021,34,8193
Kensington and Chelsea,E09000020,03/02/2021,38,8231
Kensington and Chelsea,E09000020,04/02/2021,33,8264
Kensington and Chelsea,E09000020,05/02/2021,28,8292
Kensington and Chelsea,E09000020,06/02/2021,16,8308
Kensington and Chelsea,E09000020,07/02/2021,2,8310
Kingston upon Thames,E09000021,31/01/2020,0,0
Kingston upon Thames,E09000021,01/02/2020,0,0
Kingston upon Thames,E09000021,02/02/2020,0,0
Kingston upon Thames,E09000021,03/02/2020,0,0
Kingston upon Thames,E09000021,04/02/2020,0,0
Kingston upon Thames,E09000021,05/02/2020,0,0
Kingston upon Thames,E09000021,06/02/2020,0,0
Kingston upon Thames,E09000021,07/02/2020,0,0
Kingston upon Thames,E09000021,08/02/2020,0,0
Kingston upon Thames,E09000021,09/02/2020,0,0
Kingston upon Thames,E09000021,10/02/2020,0,0
Kingston upon Thames,E09000021,11/02/2020,0,0
Kingston upon Thames,E09000021,12/02/2020,0,0
Kingston upon Thames,E09000021,13/02/2020,0,0
Kingston upon Thames,E09000021,14/02/2020,0,0
Kingston upon Thames,E09000021,15/02/2020,0,0
Kingston upon Thames,E09000021,16/02/2020,0,0
Kingston upon Thames,E09000021,17/02/2020,0,0
Kingston upon Thames,E09000021,18/02/2020,0,0
Kingston upon Thames,E09000021,19/02/2020,0,0
Kingston upon Thames,E09000021,20/02/2020,0,0
Kingston upon Thames,E09000021,21/02/2020,0,0
Kingston upon Thames,E09000021,22/02/2020,0,0
Kingston upon Thames,E09000021,23/02/2020,0,0
Kingston upon Thames,E09000021,24/02/2020,0,0
Kingston upon Thames,E09000021,25/02/2020,0,0
Kingston upon Thames,E09000021,26/02/2020,0,0
Kingston upon Thames,E09000021,27/02/2020,0,0
Kingston upon Thames,E09000021,28/02/2020,0,0
Kingston upon Thames,E09000021,29/02/2020,1,1
Kingston upon Thames,E09000021,01/03/2020,0,1
Kingston upon Thames,E09000021,02/03/2020,0,1
Kingston upon Thames,E09000021,03/03/2020,0,1
Kingston upon Thames,E09000021,04/03/2020,0,1
Kingston upon Thames,E09000021,05/03/2020,0,1
Kingston upon Thames,E09000021,06/03/2020,0,1
Kingston upon Thames,E09000021,07/03/2020,0,1
Kingston upon Thames,E09000021,08/03/2020,1,2
Kingston upon Thames,E09000021,09/03/2020,0,2
Kingston upon Thames,E09000021,10/03/2020,0,2
Kingston upon Thames,E09000021,11/03/2020,1,3
Kingston upon Thames,E09000021,12/03/2020,1,4
Kingston upon Thames,E09000021,13/03/2020,1,5
Kingston upon Thames,E09000021,14/03/2020,3,8
Kingston upon Thames,E09000021,15/03/2020,2,10
Kingston upon Thames,E09000021,16/03/2020,5,15
Kingston upon Thames,E09000021,17/03/2020,6,21
Kingston upon Thames,E09000021,18/03/2020,2,23
Kingston upon Thames,E09000021,19/03/2020,6,29
Kingston upon Thames,E09000021,20/03/2020,6,35
Kingston upon Thames,E09000021,21/03/2020,1,36
Kingston upon Thames,E09000021,22/03/2020,1,37
Kingston upon Thames,E09000021,23/03/2020,11,48
Kingston upon Thames,E09000021,24/03/2020,16,64
Kingston upon Thames,E09000021,25/03/2020,13,77
Kingston upon Thames,E09000021,26/03/2020,13,90
Kingston upon Thames,E09000021,27/03/2020,11,101
Kingston upon Thames,E09000021,28/03/2020,6,107
Kingston upon Thames,E09000021,29/03/2020,13,120
Kingston upon Thames,E09000021,30/03/2020,19,139
Kingston upon Thames,E09000021,31/03/2020,12,151
Kingston upon Thames,E09000021,01/04/2020,9,160
Kingston upon Thames,E09000021,02/04/2020,16,176
Kingston upon Thames,E09000021,03/04/2020,20,196
Kingston upon Thames,E09000021,04/04/2020,11,207
Kingston upon Thames,E09000021,05/04/2020,9,216
Kingston upon Thames,E09000021,06/04/2020,13,229
Kingston upon Thames,E09000021,07/04/2020,18,247
Kingston upon Thames,E09000021,08/04/2020,21,268
Kingston upon Thames,E09000021,09/04/2020,19,287
Kingston upon Thames,E09000021,10/04/2020,10,297
Kingston upon Thames,E09000021,11/04/2020,4,301
Kingston upon Thames,E09000021,12/04/2020,23,324
Kingston upon Thames,E09000021,13/04/2020,13,337
Kingston upon Thames,E09000021,14/04/2020,19,356
Kingston upon Thames,E09000021,15/04/2020,17,373
Kingston upon Thames,E09000021,16/04/2020,20,393
Kingston upon Thames,E09000021,17/04/2020,22,415
Kingston upon Thames,E09000021,18/04/2020,20,435
Kingston upon Thames,E09000021,19/04/2020,10,445
Kingston upon Thames,E09000021,20/04/2020,10,455
Kingston upon Thames,E09000021,21/04/2020,16,471
Kingston upon Thames,E09000021,22/04/2020,10,481
Kingston upon Thames,E09000021,23/04/2020,18,499
Kingston upon Thames,E09000021,24/04/2020,7,506
Kingston upon Thames,E09000021,25/04/2020,5,511
Kingston upon Thames,E09000021,26/04/2020,5,516
Kingston upon Thames,E09000021,27/04/2020,10,526
Kingston upon Thames,E09000021,28/04/2020,3,529
Kingston upon Thames,E09000021,29/04/2020,19,548
Kingston upon Thames,E09000021,30/04/2020,16,564
Kingston upon Thames,E09000021,01/05/2020,9,573
Kingston upon Thames,E09000021,02/05/2020,12,585
Kingston upon Thames,E09000021,03/05/2020,5,590
Kingston upon Thames,E09000021,04/05/2020,8,598
Kingston upon Thames,E09000021,05/05/2020,5,603
Kingston upon Thames,E09000021,06/05/2020,5,608
Kingston upon Thames,E09000021,07/05/2020,6,614
Kingston upon Thames,E09000021,08/05/2020,4,618
Kingston upon Thames,E09000021,09/05/2020,2,620
Kingston upon Thames,E09000021,10/05/2020,9,629
Kingston upon Thames,E09000021,11/05/2020,9,638
Kingston upon Thames,E09000021,12/05/2020,9,647
Kingston upon Thames,E09000021,13/05/2020,8,655
Kingston upon Thames,E09000021,14/05/2020,12,667
Kingston upon Thames,E09000021,15/05/2020,3,670
Kingston upon Thames,E09000021,16/05/2020,1,671
Kingston upon Thames,E09000021,17/05/2020,0,671
Kingston upon Thames,E09000021,18/05/2020,2,673
Kingston upon Thames,E09000021,19/05/2020,2,675
Kingston upon Thames,E09000021,20/05/2020,7,682
Kingston upon Thames,E09000021,21/05/2020,4,686
Kingston upon Thames,E09000021,22/05/2020,4,690
Kingston upon Thames,E09000021,23/05/2020,0,690
Kingston upon Thames,E09000021,24/05/2020,1,691
Kingston upon Thames,E09000021,25/05/2020,3,694
Kingston upon Thames,E09000021,26/05/2020,2,696
Kingston upon Thames,E09000021,27/05/2020,1,697
Kingston upon Thames,E09000021,28/05/2020,1,698
Kingston upon Thames,E09000021,29/05/2020,6,704
Kingston upon Thames,E09000021,30/05/2020,1,705
Kingston upon Thames,E09000021,31/05/2020,0,705
Kingston upon Thames,E09000021,01/06/2020,1,706
Kingston upon Thames,E09000021,02/06/2020,1,707
Kingston upon Thames,E09000021,03/06/2020,2,709
Kingston upon Thames,E09000021,04/06/2020,3,712
Kingston upon Thames,E09000021,05/06/2020,0,712
Kingston upon Thames,E09000021,06/06/2020,2,714
Kingston upon Thames,E09000021,07/06/2020,2,716
Kingston upon Thames,E09000021,08/06/2020,2,718
Kingston upon Thames,E09000021,09/06/2020,2,720
Kingston upon Thames,E09000021,10/06/2020,1,721
Kingston upon Thames,E09000021,11/06/2020,1,722
Kingston upon Thames,E09000021,12/06/2020,2,724
Kingston upon Thames,E09000021,13/06/2020,2,726
Kingston upon Thames,E09000021,14/06/2020,0,726
Kingston upon Thames,E09000021,15/06/2020,0,726
Kingston upon Thames,E09000021,16/06/2020,0,726
Kingston upon Thames,E09000021,17/06/2020,1,727
Kingston upon Thames,E09000021,18/06/2020,0,727
Kingston upon Thames,E09000021,19/06/2020,0,727
Kingston upon Thames,E09000021,20/06/2020,0,727
Kingston upon Thames,E09000021,21/06/2020,0,727
Kingston upon Thames,E09000021,22/06/2020,0,727
Kingston upon Thames,E09000021,23/06/2020,0,727
Kingston upon Thames,E09000021,24/06/2020,1,728
Kingston upon Thames,E09000021,25/06/2020,2,730
Kingston upon Thames,E09000021,26/06/2020,0,730
Kingston upon Thames,E09000021,27/06/2020,0,730
Kingston upon Thames,E09000021,28/06/2020,0,730
Kingston upon Thames,E09000021,29/06/2020,0,730
Kingston upon Thames,E09000021,30/06/2020,1,731
Kingston upon Thames,E09000021,01/07/2020,1,732
Kingston upon Thames,E09000021,02/07/2020,1,733
Kingston upon Thames,E09000021,03/07/2020,1,734
Kingston upon Thames,E09000021,04/07/2020,1,735
Kingston upon Thames,E09000021,05/07/2020,1,736
Kingston upon Thames,E09000021,06/07/2020,1,737
Kingston upon Thames,E09000021,07/07/2020,0,737
Kingston upon Thames,E09000021,08/07/2020,0,737
Kingston upon Thames,E09000021,09/07/2020,0,737
Kingston upon Thames,E09000021,10/07/2020,2,739
Kingston upon Thames,E09000021,11/07/2020,0,739
Kingston upon Thames,E09000021,12/07/2020,0,739
Kingston upon Thames,E09000021,13/07/2020,2,741
Kingston upon Thames,E09000021,14/07/2020,1,742
Kingston upon Thames,E09000021,15/07/2020,0,742
